file_name,BIN,TIME,SHOULDER_DIST,EYE_DIST,SPEED,FWD,SOUND,DISTANCE,Lead vehicle brake onset,Ego vehicle brake onset,Reaction Time,ADAS,ADAS_S,ADAS_E,ID
AARGW75892,5,15,0.008629,0.034325,29,0.09,music,16.63,-1,-0.2,0.8,0,nan,nan,
AARGW75892,5.5,15.5,0.001595,0.025002,29,0.15,music,16.87,-1,-0.2,0.8,0,nan,nan,
AARGW75892,6,16,0.001401,0.033632,32,0.14,music,17.19,-1,-0.2,0.8,0,nan,nan,
AARGW75892,6.5,16.5,0.00299,0.036994,32,0.09,music,21.45,-1,-0.2,0.8,0,nan,nan,
AARGW75892,7,17,0.004011,0.03658,36,0.12,music,22.09,-1,-0.2,0.8,0,nan,nan,
AARGW75892,7.5,17.5,0.002761,0.029948,36,0.12,music,22.31,-1,-0.2,0.8,0,nan,nan,
AARGW75892,8,18,0.004258,0.026109,38,0.11,music,23.9,-1,-0.2,0.8,0,nan,nan,
AARGW75892,8.5,18.5,0.006246,0.03638,38,0.11,music,24.28,-1,-0.2,0.8,0,nan,nan,
AARGW75892,9,19,0.012235,0.034152,42,0.11,music,24.46,-1,-0.2,0.8,0,nan,nan,
AARGW75892,9.5,19.5,0.007759,0.026962,42,0.08,music,25.83,-1,-0.2,0.8,0,nan,nan,
AARGW82486,-8,0,0.009368,0.030381,42,0,radio,36.22,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-7.5,0.5,0.006656,0.024029,43,0.03,radio,36.61,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-7,1,0.009953,0.036351,43,0.03,radio,36.7,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-6.5,1.5,0.011754,0.041762,43,0.03,radio,37.1,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-6,2,0.016445,0.041133,43,0.03,radio,37.01,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-5.5,2.5,0.022008,0.038758,44,0.02,radio,36.98,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-5,3,0.019367,0.04156,44,0.04,radio,33.25,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-4.5,3.5,0.019316,0.044985,44,0,radio,33.3,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-4,4,0.017857,0.045211,44,-0.03,radio,33.54,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-3.5,4.5,0.01053,0.040479,43,0.01,radio,32.57,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-3,5,0.011307,0.036834,43,-0.02,radio,32.25,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-2.5,5.5,0.016534,0.033728,43,-0.02,radio,32.27,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-2,6,0.014514,0.028325,42,-0.09,radio,28.33,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-1.5,6.5,0.013163,0.018833,42,-0.13,radio,28.11,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-1,7,0.00407,0.01108,40,-0.27,radio,27.9,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,-0.5,7.5,0.000907,0.003772,36,-0.48,radio,27.65,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,0,8,0.017191,0.024899,32,-0.45,radio,27.35,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,0.5,8.5,0.012556,0.017468,26,-0.22,radio,27.14,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,1,9,0.013257,0.019537,24,-0.29,radio,26.66,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,1.5,9.5,0.019853,0.025382,20,-0.35,radio,29.77,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,2,10,0.021773,0.026869,16,-0.3,radio,27.19,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,2.5,10.5,0.015384,0.018866,11,-0.28,radio,21.47,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,3,11,0.011776,0.013703,11,-0.25,radio,20.55,-2.5,-2.3,0.2,0,nan,nan,
AARGW82486,3.5,11.5,0.014328,0.01551,11,-0.33,radio,19.21,-2.5,-2.3,0.2,0,nan,nan,
AARHC11154,-8,0,0.003814,0.004714,31,0,none,29.15,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-7.5,0.5,0.001414,0.003122,31,0.08,none,28.54,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-7,1,0.002118,0.007064,32,0.09,none,28.61,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-6.5,1.5,0.00204,0.006214,32,0.07,none,31.72,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-6,2,0.003574,0.005931,33,0.05,none,32.05,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-5.5,2.5,0.003578,0.011574,33,0.07,none,32.13,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-5,3,0.004437,0.010573,34,0.06,none,32.9,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-4.5,3.5,0.001568,0.010878,34,0.06,none,32.94,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-4,4,0.002574,0.009484,34,0.02,none,32.9,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-3.5,4.5,0.003887,0.006958,33,-0.02,none,28.74,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-3,5,0.004382,0.007589,32,-0.02,none,28.32,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-2.5,5.5,0.000791,0.008001,32,-0.02,none,27.92,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-2,6,0.002109,0.00936,31,-0.04,none,27.89,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-1.5,6.5,0.001112,0.009948,30,-0.08,none,27.57,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-1,7,0.001432,0.007962,29,-0.2,none,26.67,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,-0.5,7.5,0.001175,0.006814,26,-0.32,none,22.66,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,0,8,0.000356,0.000398,21,-0.43,none,18.64,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,0.5,8.5,0.001215,0.004606,16,-0.41,none,17.35,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,1,9,0.003961,0.0111,12,-0.32,none,12.43,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,1.5,9.5,0.004148,0.013267,9,-0.22,none,12.37,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,2,10,0.00429,0.014877,6,-0.14,none,12.36,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,2.5,10.5,0.00284,0.013211,6,-0.04,none,12.9,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,3,11,0.002748,0.011686,5,-0.01,none,12.91,-5.3,-3.7,1.6,0,nan,nan,
AARHC11154,3.5,11.5,0.003054,0.010998,5,0.02,none,12.93,-5.3,-3.7,1.6,0,nan,nan,
AARHC89271,-8,0,0.02115,0.035116,24,0,music,16.4,-2,-1,1,0,nan,nan,
AARHC89271,-7.5,0.5,0.021393,0.046092,24,0.05,music,16.43,-2,-1,1,0,nan,nan,
AARHC89271,-7,1,0.018773,0.037082,24,0.06,music,16.47,-2,-1,1,0,nan,nan,
AARHC89271,-6.5,1.5,0.02064,0.030075,25,0.04,music,17.36,-2,-1,1,0,nan,nan,
AARHC89271,-6,2,0.020348,0.028537,24,-0.04,music,17.38,-2,-1,1,0,nan,nan,
AARHC89271,-5.5,2.5,0.017959,0.023413,23,0.02,music,17.38,-2,-1,1,0,nan,nan,
AARHC89271,-5,3,0.017706,0.019613,23,0.02,music,16.91,-2,-1,1,0,nan,nan,
AARHC89271,-4.5,3.5,0.018271,0.039051,23,0.03,music,16.89,-2,-1,1,0,nan,nan,
AARHC89271,-4,4,0.016824,0.038751,23,0.04,music,16.93,-2,-1,1,0,nan,nan,
AARHC89271,-3.5,4.5,0.015848,0.039707,23,0.04,music,17.65,-2,-1,1,0,nan,nan,
AARHC89271,-3,5,0.015806,0.039124,24,0.11,music,17.77,-2,-1,1,0,nan,nan,
AARHC89271,-2.5,5.5,0.010454,0.020224,25,0.14,music,17.86,-2,-1,1,0,nan,nan,
AARHC89271,-2,6,0.011872,0.0271181,26,0.13,music,18.13,-2,-1,1,0,nan,nan,
AARHC89271,-1.5,6.5,0.011973,0.013315,27,0.12,music,16.18,-2,-1,1,0,nan,nan,
AARHC89271,-1,7,0.017582,0.044892,27,-0.06,music,16.03,-2,-1,1,0,nan,nan,
AARHC89271,-0.5,7.5,0.011873,0.01721,23,-0.31,music,15.89,-2,-1,1,0,nan,nan,
AARHC89271,0,8,0.003445,0.006098,19,-0.47,music,15.61,-2,-1,1,0,nan,nan,
AARHC89271,0.5,8.5,0.00087,0.000546,12,-0.57,music,15.12,-2,-1,1,0,nan,nan,
AARHC89271,1,9,0.001087,0.00244,7,-0.36,music,10.77,-2,-1,1,0,nan,nan,
AARHC89271,1.5,9.5,0.001415,0.006359,5,-0.11,music,10.72,-2,-1,1,0,nan,nan,
AARHC89271,2,10,0.008816,0.009993,4,-0.02,music,10.74,-2,-1,1,0,nan,nan,
AARHC89271,2.5,10.5,0.028322,0.012918,4,0.06,music,11.55,-2,-1,1,0,nan,nan,
AARHC89271,3,11,0.022474,0.011408,6,0.07,music,11.56,-2,-1,1,0,nan,nan,
AARHC89271,3.5,11.5,0.011216,0.0041,6,0.08,music,11.58,-2,-1,1,0,nan,nan,
AARHD25061,-10,0,0.00912,0.02236,33,0,music,25.06,-2,-1,1,0,nan,nan,
AARHD25061,-9.5,0.5,0.007204,0.02198,33,0.01,music,24.85,-2,-1,1,0,nan,nan,
AARHD25061,-9,1,0.007685,0.018103,33,0.04,music,24.93,-2,-1,1,0,nan,nan,
AARHD25061,-8.5,1.5,0.009502,0.013395,32,0.04,music,23.95,-2,-1,1,0,nan,nan,
AARHD25061,-8,2,0.008105,0.016392,32,0.05,music,23.88,-2,-1,1,0,nan,nan,
AARHD25061,-7.5,2.5,0.007964,0.020246,32,0.06,music,23.96,-2,-1,1,0,nan,nan,
AARHD25061,-7,3,0.007448,0.022718,32,0.07,music,23.48,-2,-1,1,0,nan,nan,
AARHD25061,-6.5,3.5,0.008426,0.025205,32,-0.01,music,23.48,-2,-1,1,0,nan,nan,
AARHD25061,-6,4,0.010707,0.024153,32,0.01,music,23.44,-2,-1,1,0,nan,nan,
AARHD25061,-5.5,4.5,0.010477,0.020774,31,-0.01,music,24.29,-2,-1,1,0,nan,nan,
AARHD25061,-5,5,0.009728,0.020081,31,0.01,music,24.32,-2,-1,1,0,nan,nan,
AARHD25061,-4.5,5.5,0.009086,0.016035,31,0.03,music,24.31,-2,-1,1,0,nan,nan,
AARHD25061,-4,6,0.009308,0.020754,30,0.04,music,25.42,-2,-1,1,0,nan,nan,
AARHD25061,-3.5,6.5,0.011375,0.023799,30,0.05,music,25.52,-2,-1,1,0,nan,nan,
AARHD25061,-3,7,0.009737,0.028087,31,0.06,music,25.62,-2,-1,1,0,nan,nan,
AARHD25061,-2.5,7.5,0.010046,0.027981,31,0.07,music,24.99,-2,-1,1,0,nan,nan,
AARHD25061,-2,8,0.010435,0.029635,31,0.09,music,25.04,-2,-1,1,0,nan,nan,
AARHD25061,-1.5,8.5,0.007751,0.024151,32,0.08,music,20.24,-2,-1,1,0,nan,nan,
AARHD25061,-1,9,0.009686,0.025644,32,-0.21,music,18.37,-2,-1,1,0,nan,nan,
AARHD25061,-0.5,9.5,0.007947,0.021172,30,-0.35,music,17.96,-2,-1,1,0,nan,nan,
AARHD25061,0,10,0.005388,0.016524,26,-0.39,music,16.91,-2,-1,1,0,nan,nan,
AARHD25061,0.5,10.5,0.002045,0.011435,21,-0.44,music,16.6,-2,-1,1,0,nan,nan,
AARHD25061,1,11,0.001422,0.005111,16,-0.48,music,14.76,-2,-1,1,0,nan,nan,
AARHD25061,1.5,11.5,0.00051,0.019178,10,-0.46,music,12.82,-2,-1,1,0,nan,nan,
AARHD25061,2,12,0.002446,0.01204,5,-0.44,music,7.51,-2,-1,1,0,nan,nan,
AARHD25061,2.5,12.5,0.005127,0.013591,0,-0.24,music,7.51,-2,-1,1,0,nan,nan,
AARHD25061,3,13,0.014459,0.028772,0,0.04,music,7.5,-2,-1,1,0,nan,nan,
AARHD25061,3.5,13.5,0.012364,0.014637,0,0.02,music,7.75,-2,-1,1,0,nan,nan,
AARHD25061,4,14,0.011257,0.018682,0,0.02,music,7.74,-2,-1,1,0,nan,nan,
AARHD25061,4.5,14.5,0.009668,0.018977,0,0.02,music,7.74,-2,-1,1,0,nan,nan,
AARHD25061,5,15,0.009681,0.020381,0,0.02,music,7.62,-2,-1,1,0,nan,nan,
AARHD25061,5.5,15.5,0.010366,0.021813,0,0.02,music,7.63,-2,-1,1,0,nan,nan,
AARHD25061,6,16,0.009498,0.021734,0,0.02,music,7.63,-2,-1,1,0,nan,nan,
AARHD25061,6.5,16.5,0.008178,0.021218,0,0.02,music,7.49,-2,-1,1,0,nan,nan,
AARHD25061,7,17,0.011118,0.02039,0,0.06,music,7.49,-2,-1,1,0,nan,nan,
AARHD25061,7.5,17.5,0.009801,0.019286,0,0.07,music,7.48,-2,-1,1,0,nan,nan,
AARHD25061,8,18,0.012008,0.023985,0,0.08,music,7.47,-2,-1,1,0,nan,nan,
AARHD25061,8.5,18.5,0.013684,0.025785,0,0.14,music,7.47,-2,-1,1,0,nan,nan,
AARHD25061,9,19,0.020997,0.04833,0,0.31,music,7.48,-2,-1,1,0,nan,nan,
AARHD25061,9.5,19.5,0.022793,0.048856,6,0.23,music,10.89,-2,-1,1,0,nan,nan,
AARHD38098,-8,0,0.022709,0.001453,59,0,radio,20.98,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-7.5,0.5,0.024522,0.006655,59,-0.01,radio,21.01,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-7,1,0.030744,0.031936,59,0.06,radio,21.52,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-6.5,1.5,0.031625,0.034676,59,0.01,radio,21.87,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-6,2,0.024994,0.043246,59,0.02,radio,22.08,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-5.5,2.5,0.024609,0.042779,59,0.07,radio,24.85,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-5,3,0.021393,0.03527,59,0.12,radio,24.71,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-4.5,3.5,0.016588,0.047462,59,0.14,radio,24.92,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-4,4,0.00874,0.036823,60,0.05,radio,23.76,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-3.5,4.5,0.007995,0.032115,60,0.23,radio,23.95,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-3,5,0.010118,0.033889,60,-0.07,radio,24.04,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-2.5,5.5,0.008154,0.014718,61,-0.07,radio,22.58,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-2,6,0.01527,0.032717,60,-0.12,radio,22.61,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-1.5,6.5,0.012028,0.02664,59,-0.14,radio,22.57,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-1,7,0.00539,0.003373,59,-0.2,radio,21.28,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,-0.5,7.5,0.004488,0.003321,56,-0.32,radio,21.11,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,0,8,0.001214,0.002471,52,-0.26,radio,20.85,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,0.5,8.5,0.002371,0.007991,50,-0.1,radio,19.91,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,1,9,0.004056,0.011304,49,-0.1,radio,19.88,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,1.5,9.5,0.008001,0.022623,49,-0.12,radio,19.83,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,2,10,0.012906,0.035367,48,-0.03,radio,19.57,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,2.5,10.5,0.015444,0.045288,48,0.05,radio,19.56,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,3,11,0.015169,0.044508,48,0.02,radio,19.63,-1.5,-1.5,0.1,0,nan,nan,
AARHD38098,3.5,11.5,0.016119,0.021487,49,0.02,radio,19.75,-1.5,-1.5,0.1,0,nan,nan,
AARHE49053,-8,0,0.014582,0.029776,38,0,none,38.54,-3,-1,2,0,nan,nan,
AARHE49053,-7.5,0.5,0.013117,0.029964,38,0.01,none,37.91,-3,-1,2,0,nan,nan,
AARHE49053,-7,1,0.01321,0.029115,38,0.02,none,37.9,-3,-1,2,0,nan,nan,
AARHE49053,-6.5,1.5,0.012545,0.029404,38,0.01,none,36.69,-3,-1,2,0,nan,nan,
AARHE49053,-6,2,0.01218,0.031346,39,0.01,none,37.41,-3,-1,2,0,nan,nan,
AARHE49053,-5.5,2.5,0.011775,0.032313,39,0.01,none,37.36,-3,-1,2,0,nan,nan,
AARHE49053,-5,3,0.010413,0.030813,39,0.03,none,37.51,-3,-1,2,0,nan,nan,
AARHE49053,-4.5,3.5,0.011701,0.027701,39,0.03,none,37.56,-3,-1,2,0,nan,nan,
AARHE49053,-4,4,0.010698,0.027156,39,0.02,none,37.56,-3,-1,2,0,nan,nan,
AARHE49053,-3.5,4.5,0.009786,0.025176,40,0,none,38.8,-3,-1,2,0,nan,nan,
AARHE49053,-3,5,0.009384,0.025272,39,-0.02,none,39.13,-3,-1,2,0,nan,nan,
AARHE49053,-2.5,5.5,0.009077,0.025419,39,-0.02,none,39.36,-3,-1,2,0,nan,nan,
AARHE49053,-2,6,0.009973,0.022361,39,-0.03,none,38.54,-3,-1,2,0,nan,nan,
AARHE49053,-1.5,6.5,0.010421,0.021579,39,-0.04,none,38.2,-3,-1,2,0,nan,nan,
AARHE49053,-1,7,0.009828,0.01747,39,-0.12,none,38.08,-3,-1,2,0,nan,nan,
AARHE49053,-0.5,7.5,0.012818,0.008385,36,-0.35,none,32.12,-3,-1,2,0,nan,nan,
AARHE49053,0,8,0.008855,0.007841,32,-0.44,none,30.82,-3,-1,2,0,nan,nan,
AARHE49053,0.5,8.5,0.002203,0.004945,27,-0.54,none,26.61,-3,-1,2,0,nan,nan,
AARHE49053,1,9,0.001202,0.001587,21,-0.55,none,22.4,-3,-1,2,0,nan,nan,
AARHE49053,1.5,9.5,0.007186,0.016971,16,-0.3,none,18.2,-3,-1,2,0,nan,nan,
AARHE49053,2,10,0.005462,0.023272,13,-0.25,none,13.99,-3,-1,2,0,nan,nan,
AARHE49053,2.5,10.5,0.006054,0.023631,10,-0.25,none,8.51,-3,-1,2,0,nan,nan,
AARHE49053,3,11,0.007787,0.029942,8,-0.23,none,8.33,-3,-1,2,0,nan,nan,
AARHE49053,3.5,11.5,0.007762,0.03239,8,-0.19,none,8.31,-3,-1,2,0,nan,nan,
AARHH50556,-8,0,0.015518,0.016073,44,0,music,37.31,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-7.5,0.5,0.014592,0.021365,43,-0.02,music,37.28,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-7,1,0.015958,0.053474,43,0.02,music,37.24,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-6.5,1.5,0.013994,0.046905,43,0.03,music,39.17,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-6,2,0.012157,0.020197,43,0.02,music,39.08,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-5.5,2.5,0.011948,0.021739,43,-0.01,music,39.11,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-5,3,0.013843,0.056077,43,0.03,music,40.69,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-4.5,3.5,0.014876,0.045966,43,0.04,music,40.88,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-4,4,0.014509,0.033348,44,0.06,music,40.84,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-3.5,4.5,0.014688,0.052165,44,0.06,music,40.96,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-3,5,0.017001,0.076464,45,0.06,music,41.14,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-2.5,5.5,0.017504,0.042042,45,0.07,music,41.4,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-2,6,0.014438,0.017785,46,0.08,music,40.54,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-1.5,6.5,0.014888,0.016916,46,0.08,music,40.1,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-1,7,0.014936,0.025144,47,0.05,music,39.29,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,-0.5,7.5,0.014511,0.043597,47,-0.14,music,33.35,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,0,8,0.006625,0.032203,45,-0.32,music,32.23,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,0.5,8.5,0.004552,0.023773,41,-0.54,music,31.74,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,1,9,0.004064,0.009519,36,-0.65,music,30.26,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,1.5,9.5,0.001699,0.016343,28,-0.65,music,29.43,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,2,10,0.00588,0.05032,22,-0.56,music,27.02,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,2.5,10.5,0.001809,0.032475,16,-0.41,music,19.27,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,3,11,0.004167,0.028205,11,-0.19,music,18.77,-1.5,-0.6,0.9,0,nan,nan,
AARHH50556,3.5,11.5,0.010191,0.016059,9,-0.13,music,18.17,-1.5,-0.6,0.9,0,nan,nan,
AARHJ01672,-10,0,0.008754,0.058407,28,0,none,20.52,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-9.5,0.5,0.01381,0.025342,28,0.11,none,20.6,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-9,1,0.011443,0.018389,29,0.1,none,20.78,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-8.5,1.5,0.015239,0.017512,30,0.07,none,22.9,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-8,2,0.013987,0.019404,31,0.09,none,23.14,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-7.5,2.5,0.010129,0.032906,31,0.09,none,23.39,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-7,3,0.00672,0.042577,32,0.04,none,28.25,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-6.5,3.5,0.007968,0.028353,32,0.07,none,28.34,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-6,4,0.010474,0.031676,32,0.07,none,28.57,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-5.5,4.5,0.009991,0.030406,33,0.06,none,29.09,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-5,5,0.008356,0.036469,33,0.05,none,29.46,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-4.5,5.5,0.007498,0.046963,34,0.07,none,29.71,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-4,6,0.008946,0.023374,34,0.06,none,30.08,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-3.5,6.5,0.010261,0.023195,35,0.08,none,30.16,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-3,7,0.0121,0.02753,35,0.09,none,30.49,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-2.5,7.5,0.011648,0.025427,36,0.08,none,30.14,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-2,8,0.009087,0.021328,37,0.04,none,30.81,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-1.5,8.5,0.013141,0.023279,37,0.04,none,30.46,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-1,9,0.012447,0.025019,37,0.05,none,30.12,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,-0.5,9.5,0.012386,0.02183,38,0.04,none,27.24,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,0,10,0.010305,0.022259,38,-0.32,none,26.78,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,0.5,10.5,0.003131,0.003673,30,-0.78,none,25.29,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,1,11,0.010946,0.005354,24,-0.4,none,24.36,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,1.5,11.5,0.024243,0.033498,21,-0.26,none,21.59,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,2,12,0.019464,0.033917,16,-0.29,none,17.59,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,2.5,12.5,0.004769,0.015573,13,-0.29,none,17.2,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,3,13,0.005342,0.02645,11,-0.23,none,16.29,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,3.5,13.5,0.010644,0.055816,9,-0.1,none,11.94,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,4,14,0.00599,0.036341,9,-0.08,none,11.9,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,4.5,14.5,0.007712,0.018455,7,-0.12,none,11.89,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,5,15,0.014139,0.057556,8,0.02,none,10.29,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,5.5,15.5,0.012864,0.033006,8,0.02,none,10.31,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,6,16,0.006452,0.019159,8,0.09,none,10.31,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,6.5,16.5,0.004788,0.018477,9,0.11,none,10.99,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,7,17,0.007687,0.028425,9,0.16,none,11.04,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,7.5,17.5,0.01274,0.045932,15,0.18,none,11.06,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,8,18,0.010369,0.024409,15,0.18,none,15.19,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,8.5,18.5,0.01252,0.022259,16,0.19,none,15.47,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,9,19,0.012177,0.02607,16,0.17,none,16.02,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ01672,9.5,19.5,0.012438,0.059357,16,0.17,none,18.43,-2,-0.1,1.9,1,-0.7,0.4,
AARHJ13921,-8,0,0.027983,0.030313,35,0,radio,24.22,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-7.5,0.5,0.023192,0.024345,35,0.02,radio,24.33,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-7,1,0.026387,0.032381,35,0.01,radio,24.38,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-6.5,1.5,0.024559,0.030667,35,0.03,radio,26.22,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-6,2,0.019488,0.034268,35,0.05,radio,26.39,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-5.5,2.5,0.017732,0.029766,36,0.02,radio,26.38,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-5,3,0.0225,0.033826,36,0.04,radio,27.78,-1.5,0.3,1.8,1,-0.4,0.4,
AARHJ13921,-4.5,3.5,0.023888,0.021224,36,0.03,radio,27.73,-1.5,0.3,1.8,1,-0.4,0.4,
